age,income,credit_score,loan_amount,loan_tenure_months,debt_to_income_ratio,num_open_accounts,num_credit_inquiries,months_employed,has_mortgage,default
61,57514.99,636,21190.7,36,0.5394,8,1,141,0,0
31,42867.73,594,61005.03,72,0.521,14,6,121,1,1
46,33083.04,572,21295.97,84,0.1891,5,1,67,0,0
61,122640.08,611,42720.76,84,0.4711,7,4,11,0,0
64,77041.83,792,18247.16,12,0.2823,1,5,114,0,0
52,58987.71,661,100000.0,84,0.4429,15,0,11,0,0
53,45143.35,587,49127.5,48,0.0598,6,9,67,0,0
64,69430.73,504,33279.49,72,0.5198,3,0,22,0,0
52,98293.98,512,30461.69,36,0.1317,10,3,25,0,0
68,39597.33,607,26051.74,60,0.2005,13,9,32,0,0
28,59729.77,599,23004.66,24,0.3019,2,0,95,0,0
39,92413.95,632,22628.42,48,0.2537,8,0,20,0,0
27,22742.7,468,99408.94,24,0.3759,8,9,5,1,1
26,58175.24,643,26067.16,36,0.1663,3,2,91,0,0
45,48308.09,732,10120.81,36,0.3239,5,10,49,1,0
33,55998.77,780,18041.31,84,0.2868,10,1,53,0,0
41,46592.07,498,63362.96,60,0.4669,15,1,9,0,0
43,64139.28,586,31213.49,60,0.0556,2,6,300,1,0
52,150000.0,582,33508.39,24,0.2845,10,10,199,0,1
68,50921.41,662,73268.69,48,0.288,14,8,56,0,0
63,69276.12,552,22781.41,48,0.1616,12,6,110,0,0
40,150000.0,785,53074.43,72,0.1099,13,2,35,1,0
37,45478.37,653,24325.25,24,0.3054,14,0,146,0,0
59,148351.19,640,51304.1,12,0.1442,10,8,65,0,0
28,60033.71,777,28719.13,48,0.2365,1,1,6,0,0
48,145939.6,649,31415.93,72,0.3013,4,1,13,0,0
42,87125.12,682,59401.82,72,0.0541,7,4,17,1,0
30,69811.51,590,56886.59,72,0.7508,15,3,73,1,1
52,57941.24,540,32884.06,36,0.3573,4,9,6,1,0
37,43825.86,601,27365.16,24,0.1964,13,2,90,0,0
31,62186.66,825,94796.57,60,0.2839,10,7,25,1,0
54,93777.55,701,51719.93,12,0.1282,11,4,96,0,0
30,59482.91,672,28719.02,84,0.0553,2,2,134,0,0
54,51107.61,572,24542.2,60,0.164,6,10,67,0,0
29,52818.07,723,67167.08,48,0.1543,7,8,1,0,0
43,98345.13,541,38919.09,24,0.1673,8,8,24,0,0
61,110479.0,525,32921.07,24,0.4824,14,5,12,1,0
33,42891.32,605,38909.16,84,0.4089,6,2,141,0,0
59,42860.51,806,44474.8,12,0.1485,14,7,64,0,0
57,72379.58,802,35101.06,12,0.0355,13,10,79,0,0
66,128510.52,614,74773.0,36,0.4133,10,2,36,0,0
30,106191.05,596,77311.89,24,0.2739,5,7,28,1,0
57,32018.65,519,49967.74,60,0.4949,2,9,59,0,1
67,52468.17,656,82853.68,12,0.4953,4,4,4,0,1
59,37597.7,663,36501.11,72,0.212,10,0,101,1,0
31,52378.09,713,54951.08,72,0.1707,4,10,79,0,0
62,133546.5,723,66348.32,24,0.1918,14,1,6,1,0
27,29398.52,634,66931.36,60,0.3617,7,8,84,1,1
50,26650.61,694,62918.75,60,0.2323,5,5,42,1,1
46,39565.9,594,53035.33,72,0.1462,10,8,124,0,0
48,69123.86,693,100000.0,72,0.1566,3,7,17,0,0
47,81664.72,609,26269.99,84,0.1115,13,2,0,1,0
23,74512.65,687,33086.07,12,0.5712,9,1,37,0,0
46,107779.49,680,31929.76,60,0.6115,14,1,22,0,0
67,24796.49,656,29119.39,72,0.1767,13,2,33,0,0
43,108463.42,714,11011.95,24,0.4475,2,9,146,0,0
35,51223.43,524,82860.93,24,0.1197,14,0,21,0,0
70,86314.01,565,19621.39,12,0.2311,1,7,54,0,1
26,30893.07,628,40210.72,84,0.3755,12,4,4,1,0
45,60022.71,535,15473.49,84,0.4201,6,8,8,0,1
47,67382.15,617,52703.09,12,0.3352,6,6,59,0,0
45,106710.57,620,22669.2,24,0.1289,13,8,47,1,0
67,27102.27,755,18369.06,48,0.531,5,9,13,1,0
42,60801.9,661,40806.88,84,0.0988,14,9,40,0,0
69,34800.34,732,23850.47,72,0.3182,1,8,165,0,0
25,77091.48,674,25732.36,84,0.7347,3,4,11,1,0
57,88309.97,607,40258.39,72,0.1798,6,10,103,1,0
51,113957.99,661,58688.18,60,0.3913,5,3,137,1,0
33,45820.43,708,22224.7,36,0.3291,14,6,72,0,0
33,95188.39,745,20035.97,60,0.3598,14,2,8,0,0
57,118237.52,639,36830.82,48,0.3096,7,8,9,0,0
53,26327.69,518,50189.02,84,0.3766,9,1,136,1,0
51,81322.05,513,87347.8,48,0.2657,6,10,162,0,1
24,96689.07,624,19095.39,72,0.3258,7,5,29,0,0
51,52608.7,463,30008.01,24,0.4072,6,9,62,1,1
70,32683.09,794,73531.68,60,0.5857,4,5,109,1,1
22,95939.96,698,100000.0,48,0.38,11,1,360,0,0
44,32867.7,599,20013.16,48,0.1881,2,1,36,0,0
46,54765.97,561,23311.75,72,0.2542,5,9,1,1,0
65,58684.91,732,45645.49,48,0.3291,2,6,102,0,0
35,85628.12,561,25677.08,12,0.2021,7,1,39,0,0
45,43769.14,569,23027.88,36,0.096,11,3,141,1,0
57,42519.08,589,42052.85,84,0.2243,8,6,24,0,0
24,62909.83,659,92009.95,84,0.2236,11,5,99,0,0
61,99031.7,700,16552.8,60,0.1251,9,0,102,0,0
62,150000.0,745,89232.49,60,0.1765,6,5,97,0,0
57,28176.95,734,25722.94,24,0.0254,14,1,216,0,0
53,70099.5,650,44688.66,72,0.1863,10,3,17,0,0
58,34777.73,732,94325.84,60,0.2989,1,7,3,0,0
60,99648.63,596,44143.2,12,0.199,3,7,18,0,0
66,37448.72,504,30378.95,84,0.2106,11,0,60,1,0
42,42730.83,596,55876.85,72,0.702,1,5,185,0,0
44,44594.44,585,32731.73,12,0.3549,3,2,42,0,0
53,57635.88,599,49652.83,36,0.2898,2,4,2,0,0
31,70375.38,573,32118.63,72,0.3099,13,8,134,0,1
63,76255.95,613,60881.93,72,0.2477,2,4,13,0,0
59,59701.73,700,15732.14,24,0.2205,4,6,2,1,0
52,30793.36,787,19769.33,12,0.2056,15,0,36,0,0
36,86154.12,512,15594.02,84,0.1148,2,5,103,1,0
39,58309.52,547,35106.53,84,0.4824,4,8,11,1,1
43,107030.32,587,14505.41,72,0.1523,13,7,28,1,0
54,42029.65,711,23978.22,60,0.3622,3,10,112,0,0
60,26872.6,634,18685.35,60,0.0301,4,8,29,0,0
54,58864.12,592,88239.12,48,0.2021,12,1,23,0,0
67,114459.5,707,20042.13,60,0.3423,1,0,92,0,0
69,64891.44,727,16782.17,36,0.4003,6,3,8,1,0
56,54185.31,648,42150.55,12,0.0856,4,8,10,0,0
40,38747.69,585,99916.76,36,0.2162,4,9,10,0,0
51,144189.43,672,33872.53,36,0.4341,6,7,19,1,0
42,35781.94,631,35481.56,36,0.1139,4,7,19,0,0
52,41660.26,631,78783.15,48,0.1222,12,7,32,0,0
61,79619.72,609,61508.93,12,0.1576,3,3,119,0,0
40,23670.61,724,46875.43,36,0.373,6,7,4,0,1
46,113243.46,670,25606.35,48,0.304,2,7,8,1,0
24,81805.24,733,47742.38,24,0.3429,2,0,71,0,0
58,93865.25,757,16051.05,48,0.1218,11,10,19,1,1
46,79146.71,687,24979.1,60,0.0739,7,8,44,0,0
44,55239.76,609,85723.1,36,0.5791,7,2,10,0,0
48,35186.78,733,79316.04,12,0.1593,5,3,64,0,0
32,55824.17,687,47216.13,60,0.0608,3,7,208,1,0
51,36767.95,850,11411.62,60,0.1916,14,2,14,0,0
58,76349.57,675,17589.67,36,0.393,12,8,79,0,0
39,89625.03,706,24156.69,12,0.3923,7,5,34,0,0
28,125292.25,673,32760.56,12,0.5265,1,1,131,0,0
40,72105.37,642,17150.0,12,0.1198,14,7,53,1,0
31,95062.29,629,31326.25,72,0.4112,7,10,32,0,1
40,51607.78,674,100000.0,36,0.0689,3,3,25,0,0
52,47139.26,692,46189.21,36,0.0655,2,10,131,0,0
27,75874.5,742,41410.76,60,0.3277,15,7,26,0,1
58,49353.48,675,19721.54,60,0.2771,1,8,6,1,0
33,68500.27,613,13583.47,12,0.4966,6,3,3,0,0
65,35221.22,624,17380.12,84,0.1125,9,5,55,1,0
57,38529.76,544,13258.13,24,0.5939,5,2,14,0,1
35,82265.3,783,37987.83,72,0.3959,3,6,17,0,1
49,93278.51,607,45721.85,72,0.3559,10,9,52,1,1
27,36576.89,727,20349.79,48,0.0885,2,7,276,0,0
26,83726.19,672,39685.91,24,0.4105,15,9,125,0,0
68,45873.01,674,87675.37,48,0.5329,8,1,103,1,0
61,60370.3,641,100000.0,24,0.223,12,6,25,1,0
29,121597.56,587,57655.8,72,0.5833,13,3,190,1,1
35,89656.74,573,32698.87,72,0.081,12,6,11,1,0
31,89137.55,788,56548.99,72,0.1112,8,1,32,0,0
41,150000.0,659,81722.61,72,0.1331,2,4,0,0,0
36,42110.83,740,10890.69,24,0.0739,2,4,32,0,0
38,36572.89,761,88365.9,12,0.5404,6,5,4,0,0
47,41728.47,617,26193.01,60,0.0812,5,8,284,1,0
31,52719.96,684,26344.7,60,0.1449,14,6,40,0,0
65,20000.0,654,29349.86,84,0.1025,7,9,104,1,0
57,53975.52,557,44004.65,60,0.505,15,3,16,0,0
59,45602.35,635,18643.4,72,0.3808,5,4,1,0,0
30,88599.36,697,30610.9,36,0.1373,15,5,16,0,0
56,71411.18,610,49769.93,12,0.13,6,6,1,0,0
62,44340.41,624,41404.41,12,0.5153,15,9,1,0,0
30,80416.96,636,45637.67,48,0.2483,8,6,23,0,0
58,85959.5,819,29900.15,12,0.1626,1,10,50,1,0
39,40771.03,503,55062.6,48,0.5436,15,5,60,0,1
60,46792.95,690,68449.37,36,0.0395,4,5,64,0,0
45,20000.0,630,66029.94,24,0.0943,13,7,21,0,0
61,34706.07,599,46937.22,60,0.1173,13,1,99,0,0
29,41306.09,628,63788.97,60,0.1346,4,1,58,1,0
41,62136.14,703,61244.93,12,0.1698,9,3,12,1,0
35,37320.9,708,100000.0,48,0.1932,12,0,2,0,0
34,46317.45,665,75420.94,84,0.5175,15,4,9,0,1
37,32446.07,737,34432.41,36,0.2657,6,3,22,0,1
40,65222.32,752,21015.01,72,0.0759,7,6,114,1,0
28,74076.77,715,31048.81,36,0.2309,13,10,11,0,0
56,73216.98,606,29760.26,24,0.1107,8,6,92,1,0
48,60245.34,690,49357.92,72,0.1463,10,10,18,0,1
62,27707.64,690,23857.32,36,0.5471,2,6,87,1,1
56,43915.52,585,74258.41,84,0.3361,11,6,157,0,0
29,48842.04,524,15776.27,60,0.5254,6,9,46,0,1
25,48940.1,488,13636.22,72,0.2372,6,6,62,0,0
42,62161.47,656,33487.6,72,0.0558,14,10,81,1,0
45,122121.37,674,21904.88,84,0.1036,11,6,21,1,0
33,89863.59,555,17069.69,48,0.5194,9,3,6,0,0
60,36542.86,734,24779.15,84,0.4353,9,4,4,0,0
50,84052.88,662,22996.76,12,0.366,13,7,46,0,0
58,82466.81,758,36537.0,48,0.4398,10,3,99,0,0
27,40013.26,680,25027.18,36,0.3503,4,8,1,0,0
61,91531.0,565,26278.84,12,0.2588,9,0,5,1,0
32,55260.39,687,36209.64,84,0.2703,10,8,10,0,0
43,29585.01,704,66739.01,72,0.0641,1,0,244,1,0
43,75177.06,606,87767.56,72,0.3138,2,1,59,1,0
62,66734.74,535,39682.3,60,0.177,8,10,27,1,0
35,53431.79,658,41577.98,60,0.0166,9,9,80,0,0
33,58763.34,570,32535.52,36,0.2166,1,8,24,1,0
38,41791.88,740,48472.37,60,0.3055,7,10,23,0,1
39,81232.06,617,45895.93,84,0.2697,3,7,32,0,0
30,58587.39,788,80459.45,24,0.6085,11,1,50,0,0
30,65070.36,480,11693.37,36,0.3822,8,9,1,0,0
33,71580.0,661,31549.13,12,0.4758,2,2,0,0,0
44,33614.31,764,44511.99,84,0.5883,7,6,155,1,0
38,38286.72,579,35747.29,48,0.1609,14,9,5,0,0
41,20000.0,637,20671.19,60,0.5101,1,7,48,0,0
57,79409.33,618,16653.57,24,0.1505,7,0,36,1,0
33,32659.63,595,58911.61,12,0.1373,3,8,32,0,0
66,63977.38,670,23059.76,72,0.3105,14,8,189,1,0
58,72077.28,546,12670.85,84,0.2585,7,1,244,1,0
30,80916.77,641,60714.86,36,0.5526,10,10,10,0,1
37,32793.69,691,47829.11,72,0.1758,15,2,46,0,0
30,57954.83,633,33876.46,60,0.1575,1,0,222,0,0
35,138018.11,570,20978.83,60,0.1953,8,6,6,1,0
39,141090.58,732,33925.94,24,0.0536,2,7,96,0,0
28,98092.04,708,75308.82,60,0.0458,12,1,1,0,0
22,70880.21,567,13782.85,24,0.2586,9,1,34,1,0
43,36222.9,546,14208.75,24,0.6072,7,7,5,1,0
56,85760.24,574,24917.88,36,0.0778,5,0,46,1,0
36,55325.51,694,35739.57,24,0.2854,3,9,29,0,0
64,79242.19,672,26963.11,84,0.553,14,2,0,1,0
40,43633.4,713,53406.62,12,0.1404,1,9,77,1,0
66,54914.54,624,69793.79,84,0.1702,2,8,70,0,1
33,64995.52,576,42927.21,24,0.4037,6,3,26,1,0
48,67720.15,724,50830.88,84,0.329,6,8,18,0,0
59,76639.0,606,42755.78,36,0.1555,14,2,54,0,0
24,44819.68,665,36523.27,84,0.255,5,5,53,0,1
67,30587.84,526,16711.71,48,0.3733,5,10,49,0,1
39,134913.96,604,19598.43,48,0.481,4,9,7,0,0
46,150000.0,731,16146.34,12,0.1586,6,10,9,0,0
52,74885.11,593,33219.66,48,0.1301,5,1,35,0,0
53,30884.32,715,41746.33,48,0.3828,11,3,6,0,0
23,40676.36,464,15221.17,84,0.6003,12,0,3,0,1
64,77231.2,605,37932.25,24,0.3711,12,9,3,1,0
52,117073.57,636,21479.84,12,0.3493,13,8,92,0,0
70,32648.52,789,19119.81,24,0.0509,10,9,2,0,0
45,56265.32,556,24954.02,24,0.1634,11,1,63,0,0
52,66036.71,704,18540.52,84,0.1443,6,3,2,1,0
43,92252.92,735,52260.47,24,0.2833,15,7,9,0,0
65,50422.84,592,32833.26,84,0.5304,15,3,77,0,0
62,27394.37,620,59226.74,12,0.3704,1,3,43,0,0
66,81682.8,661,27830.9,72,0.5068,6,10,24,0,0
46,105071.67,531,28469.49,36,0.5097,11,5,6,0,0
60,57451.95,614,100000.0,12,0.5836,5,8,9,0,1
39,73322.3,752,13713.88,60,0.103,8,8,20,1,0
44,47228.57,692,78487.04,72,0.2031,13,6,159,0,0
59,39226.73,637,97999.18,72,0.287,14,8,48,1,0
25,100028.74,659,57497.14,24,0.2371,15,10,109,0,1
56,72674.65,696,29783.74,60,0.3464,10,5,35,0,0
22,76510.58,712,85488.85,48,0.3291,15,9,16,1,0
50,126887.68,605,29939.78,48,0.2908,10,0,86,0,0
45,35333.22,773,23778.3,84,0.1703,8,0,58,1,1
44,45432.68,755,28768.58,36,0.073,4,4,39,0,0
46,64793.9,704,25793.65,36,0.1507,14,5,181,0,0
46,45154.42,583,20578.99,48,0.1203,4,3,10,1,0
41,88571.75,568,70686.13,84,0.1833,3,9,266,0,1
44,54518.77,624,22832.29,84,0.2042,12,0,5,0,0
49,36451.34,655,35675.23,60,0.2694,14,1,2,0,0
59,61875.89,509,15271.4,12,0.127,15,6,37,0,0
49,65197.04,690,36993.09,36,0.2477,12,0,35,0,0
53,95543.89,753,18150.34,12,0.3043,15,2,4,1,0
62,72880.07,696,17884.84,12,0.2198,6,9,2,0,0
70,75400.8,596,34010.59,72,0.2656,2,8,9,0,1
27,70273.2,586,68472.22,72,0.4331,4,8,150,1,0
56,54496.34,674,47299.18,12,0.4462,3,3,43,1,0
33,41851.81,638,49289.79,48,0.2961,12,1,55,1,0
31,69176.69,685,33592.22,24,0.3266,7,3,3,1,0
60,50687.65,698,29691.49,12,0.1523,7,1,29,0,0
25,139373.31,737,58377.42,36,0.2986,14,2,2,0,0
63,117136.03,559,25902.47,12,0.1888,15,9,81,1,0
59,82159.65,668,59913.7,72,0.2791,3,2,26,0,0
70,72347.3,621,76234.41,84,0.7628,13,2,7,0,0
54,57297.97,642,21920.29,36,0.432,10,2,35,1,0
64,31870.56,719,23940.64,24,0.5902,12,1,40,0,0
27,53740.05,728,26175.59,48,0.5415,15,9,64,0,0
65,62988.03,762,15060.38,84,0.317,6,9,89,0,0
29,67152.96,684,27401.65,24,0.441,13,2,64,0,0
37,75717.77,641,79290.2,60,0.1499,11,8,8,0,0
28,94908.17,630,19392.75,12,0.3324,10,2,59,1,1
41,42358.44,511,80428.0,36,0.2498,12,4,66,0,0
58,42551.15,757,27999.26,48,0.0672,12,10,91,0,1
35,123676.97,624,100000.0,36,0.4603,7,6,45,0,0
62,88035.09,690,24122.79,24,0.6081,14,8,16,0,0
51,49247.53,704,33309.93,72,0.2052,2,4,34,0,0
52,56749.06,550,21033.89,60,0.1731,3,6,34,0,1
68,56876.81,576,24037.72,48,0.3783,12,3,3,1,0
43,60826.88,774,81056.97,36,0.544,7,8,16,0,1
38,75837.0,673,48277.55,12,0.0763,5,10,2,0,1
70,150000.0,604,67325.25,60,0.1702,8,1,40,1,0
49,65833.12,640,16492.26,24,0.3882,2,6,21,0,0
52,83391.28,737,53792.92,36,0.1369,1,2,96,0,0
36,25764.73,725,20274.8,84,0.2249,1,7,107,0,0
32,46983.42,533,16278.64,60,0.0955,14,5,39,0,0
30,110681.0,781,41909.16,60,0.4133,5,4,11,0,0
32,73215.15,727,41652.76,24,0.2277,14,4,14,0,0
31,20000.0,638,37496.67,48,0.2886,8,5,175,0,0
58,83869.02,555,55856.16,12,0.1984,5,2,11,0,0
24,150000.0,734,61337.08,24,0.1778,1,3,43,0,0
52,22071.58,688,87714.07,72,0.4609,2,0,26,0,0
68,127988.26,533,17779.37,48,0.366,9,4,108,0,1
59,20000.0,631,89429.85,60,0.0818,10,6,10,0,0
41,95702.48,850,100000.0,72,0.4624,14,6,121,1,0
24,59615.79,651,29151.51,84,0.0442,3,2,31,1,0
62,20000.0,591,13345.11,12,0.3901,9,8,183,0,0
22,74837.09,569,15833.78,60,0.1837,2,4,57,0,0
55,106448.85,792,27526.08,84,0.1057,8,8,56,1,0
54,71821.81,718,100000.0,24,0.1896,3,9,38,1,1
31,80210.83,763,36689.58,84,0.2061,4,0,53,0,0
58,48735.45,670,25076.58,60,0.2288,7,0,52,0,0
30,23607.15,750,24070.89,36,0.3377,7,5,95,1,1
33,84620.52,582,16421.83,72,0.1643,2,9,36,0,0
61,143612.93,663,61374.25,84,0.2609,10,4,41,0,0
69,105323.35,673,34363.79,12,0.3193,7,6,49,0,0
34,22160.4,761,100000.0,60,0.092,13,6,43,0,0
67,28072.7,676,52940.59,84,0.546,10,8,65,0,0
66,39222.9,600,59752.23,60,0.4166,14,9,11,1,0
59,26997.84,655,31405.46,48,0.3669,1,6,81,0,1
28,61211.78,516,18871.0,12,0.0559,7,8,186,0,1
36,72890.09,464,21500.93,48,0.0495,13,6,0,1,1
55,29286.25,717,15969.75,84,0.6376,3,3,82,0,0
70,88306.08,620,62707.53,72,0.1133,4,6,6,0,0
61,80866.26,629,28826.51,48,0.2996,11,8,102,0,0
42,45520.61,716,64311.92,36,0.1986,1,9,115,0,1
33,54925.83,762,39401.09,72,0.5186,15,1,29,0,0
69,22586.31,693,30464.25,84,0.5087,15,3,109,1,0
35,50709.52,804,18002.0,36,0.3111,15,1,24,0,0
38,60095.63,690,43520.16,72,0.513,12,1,278,0,0
69,65145.19,674,31850.88,36,0.5064,15,2,40,0,0
49,72362.14,669,62399.36,72,0.0813,15,9,1,0,0
34,67651.23,547,23641.37,84,0.3068,4,4,0,0,0
22,52461.15,726,52557.58,60,0.1473,3,10,20,1,0
43,69085.32,454,97198.35,48,0.1024,13,5,30,0,0
70,98816.12,603,42767.49,36,0.4004,7,0,103,0,0
43,57082.39,652,58172.9,12,0.2779,1,4,77,0,1
56,70178.51,587,51181.54,12,0.4195,7,7,104,0,1
34,54552.26,614,100000.0,72,0.0534,1,6,159,0,0
60,43330.87,797,45384.97,60,0.2357,9,4,226,0,0
60,77764.46,738,55269.43,24,0.554,11,1,9,0,0
51,45360.05,595,35533.61,48,0.2448,1,8,41,1,0
59,72625.65,612,22819.41,84,0.297,2,5,69,0,1
50,60726.03,548,17590.15,60,0.0664,14,8,135,0,0
40,51432.87,706,77664.57,84,0.2894,6,2,163,1,0
58,50814.07,630,19830.66,12,0.0651,1,1,15,1,0
62,46441.07,493,56812.9,12,0.4736,1,4,315,0,1
63,26294.09,658,46611.85,60,0.2663,6,2,30,0,0
32,72507.66,685,62986.22,60,0.1558,2,5,152,0,0
55,67223.18,727,26666.75,60,0.6429,3,5,32,0,1
22,91567.82,644,22596.77,84,0.4208,4,1,2,0,0
50,45902.35,620,45570.83,12,0.3203,11,5,82,1,0
49,150000.0,809,30472.96,84,0.3024,9,4,69,0,0
39,49520.01,651,17350.61,12,0.1395,12,5,25,0,0
70,38655.53,708,100000.0,48,0.6381,5,8,21,0,0
65,36430.35,607,22587.57,72,0.1506,2,5,44,1,0
23,25160.71,705,20006.66,60,0.1545,9,3,102,1,0
32,128838.37,534,31404.88,24,0.2691,15,9,33,0,0
32,118840.04,613,77011.89,60,0.2595,10,8,62,0,0
65,80851.76,553,9896.72,84,0.2555,4,10,278,0,0
47,38252.17,602,73271.73,24,0.4696,1,2,14,0,1
57,148098.64,750,21017.61,84,0.1922,2,6,30,0,0
61,50218.58,601,42561.92,60,0.0461,13,8,9,0,0
59,52338.48,707,24206.97,12,0.5045,5,9,37,1,0
26,122838.96,771,100000.0,36,0.3639,1,2,137,1,0
28,83237.67,648,39134.98,84,0.3654,6,2,267,0,0
41,150000.0,730,23745.42,36,0.6767,14,10,49,1,0
38,67802.96,692,30313.4,84,0.2006,7,6,101,0,0
58,49093.63,659,38322.11,36,0.336,15,1,81,1,0
29,44094.82,710,40400.84,36,0.0955,8,2,83,0,0
40,23777.66,797,47252.34,72,0.4955,14,10,51,0,0
33,52088.64,599,36284.91,72,0.2475,4,9,60,0,0
31,106116.91,573,15894.09,24,0.102,9,2,9,0,1
30,80774.54,569,29609.17,72,0.2485,8,6,14,1,0
31,60485.2,730,52260.44,24,0.3957,12,7,1,0,0
49,36407.6,740,24296.08,84,0.3506,3,4,9,1,0
42,67066.27,607,54375.49,12,0.1856,3,3,56,1,0
43,99350.26,479,37013.24,60,0.4748,4,7,15,0,1
45,74262.37,596,31867.94,24,0.3493,15,0,47,0,0
58,65079.68,694,74346.09,60,0.2242,14,2,3,1,0
64,40195.94,645,12798.98,84,0.3034,1,0,28,0,0
47,92373.08,664,24216.94,60,0.53,7,9,116,0,0
53,20000.0,608,76073.65,48,0.2934,9,1,75,0,0
58,72505.87,731,100000.0,72,0.39,14,9,99,0,0
55,150000.0,677,100000.0,24,0.1566,7,4,44,0,0
28,28164.38,697,37429.46,48,0.0915,12,1,50,0,0
70,53067.25,663,47797.97,84,0.4977,12,6,70,0,1
30,59637.78,692,59305.46,36,0.5392,8,3,33,1,0
42,47510.62,687,78045.34,12,0.4089,12,5,4,1,0
53,100527.55,576,43820.42,48,0.0596,2,10,125,1,0
41,75828.2,680,63303.09,48,0.1358,5,6,92,0,0
33,64611.66,713,47851.81,72,0.5367,13,0,109,1,0
67,89200.0,742,49678.84,72,0.154,3,1,6,0,0
25,60377.71,683,20930.83,36,0.3882,8,8,40,0,0
34,150000.0,573,29806.2,72,0.5614,12,7,129,0,1
70,64580.87,585,26538.15,24,0.0314,8,5,108,0,0
57,66015.25,615,17794.82,24,0.1728,15,8,16,0,0
26,25457.51,665,13481.0,60,0.1807,13,2,29,1,0
58,45627.91,640,28164.67,60,0.221,2,2,34,0,0
69,106264.74,560,30997.77,72,0.1425,8,4,16,0,0
26,30707.79,560,38677.85,60,0.2335,11,8,11,1,0
42,20357.84,482,50687.91,12,0.4333,12,10,19,1,0
44,60849.43,400,40654.85,60,0.4476,8,2,27,0,1
28,118820.86,639,31127.7,48,0.3829,7,6,15,0,0
31,61156.45,836,20971.6,24,0.2952,5,4,1,1,0
30,50611.68,794,61466.12,36,0.3977,6,9,20,0,1
31,23641.43,572,34163.28,72,0.6509,1,8,80,0,1
41,75066.3,662,27993.46,24,0.525,13,1,45,1,0
44,83336.14,533,32471.8,48,0.5372,11,7,36,1,0
33,24566.37,545,23396.77,12,0.6804,5,0,41,0,0
36,105584.43,554,26412.58,72,0.529,2,5,78,1,1
31,87802.72,632,25913.65,24,0.4328,8,2,10,0,0
61,105467.48,635,30564.59,84,0.1408,13,4,44,0,0
32,80158.61,670,53822.83,84,0.1052,15,3,51,0,0
66,83020.38,703,46363.47,72,0.2228,4,6,5,0,0
48,77680.57,623,91861.97,36,0.4215,7,9,9,0,0
61,92432.71,653,75134.68,72,0.4077,9,5,4,0,0
53,24115.77,562,100000.0,12,0.1976,9,9,109,0,1
35,28267.56,542,50792.05,36,0.129,5,10,243,0,1
51,41439.76,530,50305.17,12,0.1478,13,2,16,1,0
35,56111.16,702,27107.09,12,0.4822,11,9,27,0,0
27,72697.95,623,59611.81,36,0.1804,13,2,19,1,0
34,70427.62,500,24497.59,60,0.3051,2,1,18,1,0
35,104668.44,645,15028.85,84,0.1555,11,2,12,1,0
28,106324.14,550,90743.67,12,0.2519,6,4,5,0,0
23,38708.23,783,17162.65,36,0.1735,12,1,38,0,0
68,67459.86,604,47254.87,60,0.4046,8,6,77,1,1
47,39186.37,705,21414.02,24,0.3251,8,6,7,1,0
41,54495.67,737,71396.25,72,0.1478,9,7,17,1,0
67,70325.92,574,77479.6,48,0.4445,4,10,83,1,0
33,20000.0,656,49886.55,48,0.0628,9,1,28,1,0
41,150000.0,694,76712.41,12,0.4414,14,10,30,0,0
63,79475.52,659,36475.72,24,0.2933,2,9,35,0,0
52,44451.25,679,100000.0,84,0.3286,3,0,111,0,0
41,150000.0,544,56823.15,84,0.3474,1,6,9,1,0
34,50326.37,694,21155.79,48,0.1511,8,2,4,0,0
23,63975.77,611,37864.3,60,0.2332,4,0,28,0,0
26,46931.39,678,33140.08,48,0.1819,9,7,23,0,1
29,136761.79,724,31249.09,48,0.0922,1,0,82,0,0
60,56812.27,704,13436.32,60,0.0802,2,1,39,0,0
53,64520.74,678,45803.63,48,0.1021,4,7,17,1,0
43,109304.31,701,15812.38,12,0.2236,10,0,4,1,0
60,80223.34,705,7980.49,12,0.3242,1,8,193,0,0
29,58269.03,770,29542.7,72,0.2461,8,0,5,0,0
32,104317.61,647,23074.05,72,0.4794,8,3,42,0,0
41,150000.0,663,21656.87,24,0.402,5,2,7,0,0
66,70172.04,725,5642.84,12,0.4189,2,1,99,1,0
52,63473.64,611,21796.27,24,0.1235,11,5,18,0,0
63,65206.44,543,32722.39,60,0.5524,7,2,6,0,1
34,115291.01,689,24822.55,60,0.3898,9,1,5,0,1
63,44373.65,634,45816.8,24,0.1074,12,4,11,1,0
25,52095.88,553,83750.41,24,0.1914,1,5,119,0,1
33,27757.98,690,49504.58,24,0.4709,12,6,116,1,0
47,33125.75,764,67227.43,48,0.0651,2,0,17,0,0
24,46216.86,520,70648.77,24,0.3788,9,2,34,0,0
64,58222.75,732,19706.1,48,0.2927,2,0,27,0,0
64,145007.63,447,47262.33,12,0.3803,1,8,78,0,1
48,78276.01,618,65979.17,84,0.3648,7,6,28,0,1
36,37947.57,797,27957.02,84,0.06,9,2,56,0,0
26,41606.42,624,22598.17,36,0.5127,5,5,26,0,1
52,119058.99,657,49923.34,72,0.3117,4,8,1,0,0
48,105167.03,711,14928.43,48,0.4235,3,8,14,0,0
59,60722.83,513,18905.29,12,0.0765,9,10,27,0,0
51,47989.46,656,24341.7,24,0.2137,7,2,43,0,0
28,105078.86,655,47586.7,12,0.1224,14,1,22,0,0
